#group,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,double,double,double,double,double,long,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,robot,source,batt_charge_remaining_ah,batt_current,batt_energy_consumed_wh,batt_power_draw,batt_soc_percent,batt_soc_status_code,batt_voltage,joint_P_total,joint_load_ratio,joint_omega_L,joint_omega_R,joint_tau_L,joint_tau_R,odom_S_total,odom_accel,odom_delta_t,odom_omega,odom_v_linear
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.442807296Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020184,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.46269184Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.019823,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.482664704Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.02,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.502710272Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.019993,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.5226944Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020015,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.54272128Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020114,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.562723584Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.019879,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.582655744Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.02,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.602981888Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020029,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.622878464Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020024,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.642618368Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020128,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.662463744Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.019789,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.682668032Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020027,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.702669056Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020014,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.722520064Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.01999,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.74275712Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020129,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.762550784Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.019837,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.782847232Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020028,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.80270464Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020001,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.822683648Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020003,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.842635008Z,polebot_telemetry,polebot_amr,hardware_pzem,32,0.5,0,0,100,3,51.2,0,0,-0,0,0,0,0.3992,0,0.020141,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.862627584Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019826,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.882568704Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020017,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.902599168Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020003,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.922609152Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020008,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.942773248Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020168,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.963057152Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019875,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:04.982751232Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019961,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.002681088Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020012,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.022523136Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019988,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.042608128Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020126,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.062726656Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019905,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.082566912Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019945,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.102514944Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020024,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.122708736Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020008,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.14266752Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.02016,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.16262656Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019839,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.182522112Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019988,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.202669824Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020018,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.222685952Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019992,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.242766592Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020177,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.26271104Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019854,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.282860544Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019981,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.302583296Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019977,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.322689024Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.02001,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.342753024Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020221,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.362638336Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019775,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.382604544Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.01999,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.402721024Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020047,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.422593536Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019941,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.443148032Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020224,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.46255744Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019822,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.482475264Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020001,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.502620928Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019984,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.522624512Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020004,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.542710784Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020114,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.562614784Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019886,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.582643968Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020015,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.60258944Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.01996,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.622751488Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019999,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.64306432Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020171,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.6626688Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019838,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.682640896Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020007,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.702759936Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.02001,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.722521856Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020012,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.742712832Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020104,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.762957568Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019928,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.782625536Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019947,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.802519808Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019997,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.822525696Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019986,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.84255232Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020132,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.862670592Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019877,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.882495232Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019996,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.902489088Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020017,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.92260352Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019975,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.942613504Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020103,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.962732032Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019948,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:05.982752256Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.01999,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.002502144Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019994,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.02276608Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020035,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.042638336Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.02009,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.06272512Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019892,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.082592Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019967,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.102548736Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019978,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.12279936Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020012,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.142864896Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.02014,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.16269184Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019911,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.182554368Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019959,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.202635264Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.019981,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.222627328Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020013,-0,0
,,0,2026-07-10T09:29:00Z,2026-07-10T09:35:30Z,2026-07-10T09:30:06.24310272Z,polebot_telemetry,polebot_amr,hardware_pzem,25.118,0.24,306.1802,10.678,78.49,1,44.49,0,0,-0,0,0,0,0.3992,0,0.020266,-0,0
